Security Code,Issuer Name,Security Id,Security Name,Status,Group,Face Value,ISIN No,Industry,Market Capitalisation (Rs. Cr.)
531396,Women Networks Ltd.,WOMENNET,WOMEN NETWORKS LTD.,Active,XT,10.0,INE905B01010,Software Products,1.51
531397,Polycon International Ltd.,POLYCON,POLYCON INTERNATIONAL LTD.,Active,X,10.0,INE262C01014,Packaging,7.33
531398,Source Natural Foods & Herbal Suppl Ltd,SOURCENTRL,SOURCE NATURAL FOODS & HERBAL SUPPL LTD.,Active,X,10.0,INE679C01027,Pharmaceuticals,57.93
531399,G.G.Automotive Gears Ltd.,GGAUTO,G.G.AUTOMOTIVE GEARS LTD.,Active,XT,10.0,INE493B01017,Auto Components & Equipments,47.38
531400,Almondz Global Securities Limited,ALMONDZ,ALMONDZ GLOBAL SECURITIES LTD.,Active,B,6.0,INE326B01027,Stockbroking & Allied,244.0
531402,LWS Knitwear Ltd,LWSKNIT,LWS KNITWEAR LTD.,Active,XT,10.0,INE281M01013,Trading & Distributors,7.66
531406,ANS Limited,ANSINDUS,ANS Industries Ltd,Active,XT,10.0,INE234J01018,Other Beverages,6.24
531409,Alchemist Corporation Ltd,ALCHCORP,ALCHEMIST CORPORATION LTD.,Active,X,10.0,INE057D01016,Commodity Chemicals,6.87
531411,Tuni Textile Mills Ltd.,TUNITEX,TUNI TEXTILE MILLS LTD.,Active,X,1.0,INE560D01027,Other Textile Products,20.7
531412,Radix Industries (India) Limited,RADIXIND,Radix Industries (India) Limited,Active,XT,10.0,INE576N01014,Personal Care,168.08
531413,Kiran Print-Pack Ltd.,KIRANPR,KIRAN PRINT-PACK LTD.,Active,XT,10.0,INE516D01011,Printing & Publication,3.88
531416,Narendra Properties Ltd.,NARPROP,NARENDRA PROPERTIES LTD.,Active,XT,10.0,INE603F01012,Residential- Commercial Projects,19.32
531417,Mega Corporation Ltd,MEGACOR,MEGA CORPORATION LTD.,Active,XT,1.0,INE804B01023,Non Banking Financial Company (NBFC),26.1
531426,Tamil Nadu Newsprint And Papers Ltd,TNPL,TAMIL NADU NEWSPRINT & PAPERS LTD.,Active,A,10.0,INE107A01015,Paper & Paper Products,1835.47
531431,Shakti Pumps (India) Ltd.,SHAKTIPUMP,SHAKTI PUMPS (INDIA) LTD.-$,Active,B,10.0,INE908D01010,Compressors- Pumps & Diesel Engines,1314.55
531432,Systematix Securities Ltd.,SYTIXSE,SYSTEMATIX SECURITIES LTD.,Active,X,10.0,INE07P301011,Non Banking Financial Company (NBFC),2.8
531433,Sungold Capital Ltd.,SUNGOLD,SUNGOLD CAPITAL LTD.,Active,X,10.0,INE271D01013,Non Banking Financial Company (NBFC),4.86
531436,Saffron Industries Limited,SAFFRON,Saffron Industries Limited,Active,XT,10.0,INE474D01013,Paper & Paper Products,2.41
531437,Prakash Woollen & Synthetic Mills Ltd,PWASML,Prakash Woollen & Synthetic Mills Ltd,Active,X,10.0,INE523I01016,Other Textile Products,27.27
531439,Goldstone Technologies Ltd.,GOLDTECH,GOLDSTONE TECHNOLOGIES LTD.,Active,T,10.0,INE805A01014,Computers - Software & Consulting,331.09
531444,Vardhman Concrete Limited,VARDHMAN,Vardhman Concrete Limited,Active,XT,10.0,INE115C01014,Cement & Cement Products,5.55
531449,GRM Overseas Ltd.,GRMOVER,GRM OVERSEAS LTD.,Active,B,2.0,INE192H01020,Other Agricultural Products,1089.9
531453,Mohit Industries Limited,MOHITIND,MOHIT INDUSTRIES LTD.-$,Active,B,10.0,INE954E01012,Other Textile Products,21.14
531454,Polylink Polymers (india) Ltd.,POLYLINK,POLYLINK POLYMERS (INDIA) LTD.,Active,X,5.0,INE323D01020,Petrochemicals,48.67
531456,Minaxi Textiles Ltd.,MINAXI,MINAXI TEXTILES LTD.,Active,X,1.0,INE952C01028,Other Textile Products,7.17
531460,Continental Controls Ltd.,CONTICON,CONTINENTAL CONTROLS LTD.,Active,X,10.0,INE545B01022,Other Electrical Equipment,2.38
531465,Nouveau Global Ventures Limited,NOUVEAU,NOUVEAU GLOBAL VENTURES LTD.,Active,X,1.0,INE317B01042,Trading & Distributors,9.09
531471,Duke Offshore Ltd.,DUKEOFS,DUKE OFFSHORE LTD.,Active,XT,10.0,INE397G01019,Oil Equipment & Services,8.38
531472,Cybele  Industries Limited,CYBELEIND,CYBELE INDUSTRIES LTD.,Active,XT,10.0,INE183D01010,Other Electrical Equipment,24.55
531489,Cg-Vak Software & Exports Ltd.,CGVAK,CG-VAK SOFTWARE & EXPORTS LTD.,Active,XT,10.0,INE084D01010,Computers - Software & Consulting,265.39
531494,NAVKAR URBANSTRUCTURE LIMITED,NAVKAR,Navkar Urbanstructure Ltd,Active,X,2.0,INE268H01036,Civil Construction,155.07
531495,Blue Coast Hotels Ltd,BLUECOAST,BLUE COAST HOTELS LTD.,Active,T,10.0,INE472B01011,Hotels & Resorts,7.38
531496,Omkar Overseas ltd.,OMKAR,OMKAR OVERSEAS LTD.,Active,XT,10.0,INE680D01015,Other Textile Products,1.88
531497,Madhucon Projects Ltd.,MADHUCON,MADHUCON PROJECTS LTD.-$,Active,T,1.0,INE378D01032,Civil Construction,39.78
531499,Sybly Industries Ltd.,SYBLY,SYBLY INDUSTRIES LTD.-$,Active,X,10.0,INE080D01042,Other Textile Products,4.3
531500,Rajesh Exports Ltd.,RAJESHEXPO,RAJESH EXPORTS LTD.,Active,A,1.0,INE343B01030,Gems- Jewellery And Watches,14910.63
531502,Esaar (India) Ltd.,ESARIND,ESAAR (INDIA) LTD.,Active,X,10.0,INE404L01039,Diversified Commercial Services,9.28
531503,Maris Spinners Ltd.,MARIS,MARIS SPINNERS LTD.-$,Active,X,10.0,INE866D01010,Other Textile Products,31.41
531505,Indergiri Finance ltd.,INDERGR,INDERGIRI FINANCE LTD.,Active,XT,10.0,INE628F01019,Non Banking Financial Company (NBFC),15.72
531506,Shukra Bullions Limited,SKRABUL,SHUKRA BULLIONS LTD.,Active,X,10.0,INE561E01015,Diversified Commercial Services,3.36
531508,Eveready Industries India Ltd.,EVEREADY,EVEREADY INDUSTRIES INDIA LTD.,Active,A,5.0,INE128A01029,Household Products,3142.63
531509,Step Two Corporation Ltd.,STEP2COR,STEP TWO CORPORATION LTD.,Active,X,10.0,INE623D01015,Other Financial Services,6.99
531512,Orient Tradelink Ltd.,ORIENTTR,ORIENT TRADELINK LTD.,Active,X,10.0,INE681D01039,Film Production- Distribution & Exhibition,11.47
531515,Mahan Industries Ltd.,MAHANIN,MAHAN INDUSTRIES LTD.,Active,XT,10.0,INE735D01033,Trading & Distributors,1.94
531518,VIKAS PROPPANT & GRANITE LTD.,VIKASPROP,Vikas Proppant & Granite Ltd,Active,Z,1.0,INE767B01022,Other Agricultural Products,28.31
531521,Desh Rakshak Aushdhalaya Ltd.,DESHRAK,DESH RAKSHAK AUSHDHALAYA LTD.,Active,P,10.0,INE971E01016,Pharmaceuticals,2.67
531525,Ace Software Exports ltd.,ACESOFT,ACE SOFTWARE EXPORTS LTD.-$,Active,X,10.0,INE849B01010,Software Products,10.17
531529,Softrak Venture Investments Ltd.,SOFTRAKV,SOFTRAK VENTURE INVESTMENT LTD.,Active,XT,10.0,INE562E01013,Non Banking Financial Company (NBFC),2.83
531531,Hatsun Agro Products Ltd.,HATSUN,HATSUN AGRO PRODUCT LTD.,Active,A,1.0,INE473B01035,Dairy Products,27281.09
531533,ACCEDERE LIMITED,ACCEDERE,Accedere Ltd,Active,XT,10.0,INE578B01015,Computers - Software & Consulting,31.67
531539,Rishabh Digha Steel And Allied Prod,RISHDIGA,RISHABH DIGHA STEEL & ALLIED PRODUCTS LTD.-$,Active,X,10.0,INE864D01015,Iron & Steel Products,9.06
531540,Maruti Infrastructure Ltd.,MAINFRA,MARUTI INFRASTRUCTURE LTD.,Active,XT,10.0,INE392G01010,Civil Construction,159.13
531541,KOBO BIOTECH LIMITED,KOBO,Kobo Biotech Ltd-$,Active,Z,10.0,INE881A01015,Commodity Chemicals,7.17
531543,Jindal Worldwide Ltd.,JINDWORLD,JINDAL WORLDWIDE LTD.,Active,B,1.0,INE247D01039,Other Textile Products,7804.25
531548,Somany Ceramics Limited,SOMANYCERA,SOMANY CERAMICS LTD.,Active,B,2.0,INE355A01028,Ceramics,2973.62
531550,Jhaveri Credits & Capital Ltd.,JHACC,JHAVERI CREDITS & CAPITAL LTD.,Active,XT,10.0,INE865D01012,Other Financial Services,85.64
531552,Raghunath Tobacco Co. Ltd.,RAGHUTOB,RAGHUNATH TOBACCO CO.LTD.,Active,X,10.0,INE754B01012,Residential- Commercial Projects,21.92
531553,DISHA RESOURCES LIMITED,DRL,Disha Resources Ltd,Active,XT,10.0,INE193D01019,Diversified Commercial Services,6.85
531556,Coral India Finance And Housing Ltd,CORALFINAC,CORAL INDIA FINANCE & HOUSING LTD.,Active,B,2.0,INE558D01021,Diversified Commercial Services,161.17
531560,Aroma Enterprises (India) Ltd.,AROMAENT,AROMA ENTERPRISES (INDIA) LTD.,Active,Z,10.0,INE371M01012,Diversified Commercial Services,14.64
531568,Ashutosh Paper Mills Ltd.,ASHUTPM,ASHUTOSH PAPER MILLS LTD.,Active,XT,10.0,INE723K01018,Paper & Paper Products,1.35
531569,Sanjivani Paranteral Ltd.,SANJIVIN,SANJIVANI PARANTERAL LTD.,Active,XT,10.0,INE860D01013,Pharmaceuticals,87.51
531574,Vas Infrastructure  Ltd.,VASINFRA,VAS INFRASTRUCTURE LTD.,Active,X,10.0,INE192C01013,Residential- Commercial Projects,5.73
531578,KMF Builders & Developers Ltd.,KMFBLDR,KMF BUILDERS & DEVELOPERS LTD.,Active,X,5.0,INE580H01026,Residential- Commercial Projects,6.21
531582,Beryl Securities Ltd,BERYLSE,BERYL SECURITIES LTD.,Active,XT,10.0,INE508J01015,Non Banking Financial Company (NBFC),10.51
531583,Rap Media Ltd.,RAP,RAP MEDIA LTD.,Active,X,10.0,INE483D01014,Non Banking Financial Company (NBFC),14.11
531585,Devine Impex Limited,DEVINE,DEVINE IMPEX LTD.,Active,XT,10.0,INE455C01014,Trading & Distributors,6.39
531591,Bampsl Securities Ltd.,BAMPSL,BAMPSL SECURITIES LTD.,Active,XT,10.0,INE802A01037,Non Banking Financial Company (NBFC),32.11
531592,GENPHARMASEC LIMITED,GENPHARMA,Genpharmasec Ltd,Active,X,1.0,INE861N01036,Trading & Distributors,97.73
531594,Incon Engineers Ltd.,INCON,INCON ENGINEERS LTD.,Active,XT,10.0,INE507D01010,Industrial Products,6.22
531595,Capri Global Capital Limited,CGCL,Capri Global Capital Limited,Active,A,2.0,INE180C01026,Non Banking Financial Company (NBFC),16445.84
531599,FDC Ltd.,FDC,FDC LTD.,Active,A,1.0,INE258B01022,Pharmaceuticals,6294.63
531600,Gogia Capital Services Limited,GOGIACAP,Gogia Capital Services Limited,Active,XT,10.0,INE832C01014,Stockbroking & Allied,54.08
531608,Gorani Industries Ltd.,GORANIN,GORANI INDUSTRIES LTD.,Active,X,10.0,INE792J01015,Houseware,67.81
531609,KG Petrochem Ltd.,KGPETRO,KG PETROCHEM LTD.,Active,X,10.0,INE902G01016,Other Textile Products,111.21
531613,Meyer Apparel Limited,MAL,Meyer Apparel Ltd,Active,XT,3.0,INE100C01024,Gems- Jewellery And Watches,14.41
531616,Starcom Information Technology Ltd,STARCOM,Starcom Information Technology Ltd,Active,XT,10.0,INE347I01010,Computers - Software & Consulting,31.53
531624,Country Condo's Ltd,COUNCODOS,COUNTRY CONDO'S LTD.,Active,B,1.0,INE695B01025,Residential- Commercial Projects,31.81
531626,Orosil Smiths India Limited,OROSMITHS,OROSIL SMITHS INDIA LTD.-$,Active,XT,1.0,INE628B01034,Gems- Jewellery And Watches,19.05
531628,TEJASSVI AAHARAM LIMITED,TEJASSVI,Tejassvi Aaharam Ltd,Active,XT,10.0,INE173E01019,Other Textile Products,9.04
531633,Lincoln Pharmaceuticals ltd.,LINCOPH,LINCOLN PHARMACEUTICALS LTD.,Active,B,10.0,INE405C01035,Pharmaceuticals,1011.5
531635,Silver Oak (India) Ltd.,SILVOAK,SILVER OAK (INDIA) LTD.,Active,XT,10.0,INE870J01019,Breweries & Distilleries,27.01
531637,PRAVEG LIMITED,PRAVEG,Praveg Ltd,Active,X,10.0,INE722B01019,Advertising & Media Agencies,1051.66
531638,Suraj Ltd.,SURAJLTD,SURAJ LTD.-$,Active,XT,10.0,INE713C01016,Iron & Steel Products,245.16
531640,Suvidha Infraestate Corporation Limited,SICL,Suvidha Infraestate Corporation Limited,Active,P,10.0,INE936N01010,Residential- Commercial Projects,10.88
531642,Marico Limited,MARICO,MARICO LTD.,Active,A,1.0,INE196A01026,Edible Oil,72200.06
531644,Tokyo Finance Ltd.,TOKYOFIN,TOKYO FINANCE LTD.,Active,X,10.0,INE546D01018,Non Banking Financial Company (NBFC),8.94
531650,Vax Housing Finance Corporation Ltd,VAXHS,VAX HOUSING FINANCE CORPORATION LTD.,Active,Z,10.0,INE761B01017,Diversified Commercial Services,2.57
531651,National General Industries Ltd.,NATGENI,NATIONAL GENERAL INDUSTRIES LTD.,Active,XT,10.0,INE654H01011,Iron & Steel Products,43.0
531652,Thirdwave Financial Intermediaries,THIRDFIN,THIRDWAVE FINANCIAL INTERMEDIARIES LTD.,Active,XT,10.0,INE528C01018,Non Banking Financial Company (NBFC),7.73
531658,ABATE AS INDUSTRIES LIMITED,ABATEAS,Abate As Industries Ltd,Active,XT,10.0,INE454E01013,Non Banking Financial Company (NBFC),10.24
531661,Hittco Tools Ltd.,HITTCO,HITTCO TOOLS LTD.,Active,X,10.0,INE863C01019,Industrial Products,6.35
531663,YUVRAAJ HYGIENE PRODUCTS LTD,YUVRAAJHPL,YUVRAAJ HYGIENE PRODUCTS LTD.,Active,XT,1.0,INE139D01020,Household Products,13.78
531667,RR METALMAKERS INDIA LIMITED,RRMETAL,RR MetalMakers India Ltd,Active,X,10.0,INE117K01013,Trading - Metals,40.67
531668,Vision Corporation Ltd.,VISIONCO,VISION CORPORATION LTD.,Active,XT,10.0,INE661D01015,Film Production- Distribution & Exhibition,3.79
531671,Bisil Plast Limited,BISIL,Bisil Plast Limited,Active,XT,1.0,INE214D01021,Packaging,10.05
531672,Inani Securities Ltd.,INANISEC,INANI SECURITIES LTD.,Active,XT,10.0,INE224C01014,Other Financial Services,8.3
531673,Anka India Ltd.,ANKIN,ANKA INDIA LTD.,Active,XT,10.0,INE067C01025,Leather And Leather Products,8.53
531676,Vaghani Techno-Build Limited,VAGHANI,VAGHANI TECHNO-BUILD LTD.,Active,XT,10.0,INE554H01021,Packaged Foods,6.44
531677,Aris International Limited,ARISINT,ARIS INTERNATIONAL LTD.,Active,XT,10.0,INE588E01026,Computers - Software & Consulting,5.84
531680,Mayur Leather Products Ltd.,MAYUR,MAYUR LEATHER PRODUCTS LTD.,Active,Z,10.0,INE799E01011,Gems- Jewellery And Watches,2.79
531681,AMERISE BIOSCIENCES LIMITED,AMERISE,Amerise Biosciences Ltd,Active,X,1.0,INE673C01020,Plastic Products - Industrial,4.16
531686,Advik Laboratories Ltd.,ADVIKLA,ADVIK LABORATORIES LTD.,Active,XT,10.0,INE537C01019,Pharmaceuticals,4.85
531688,Prithvi Exchange (India) Limited,PRITHVIEXCH,Prithvi Exchange (India) Ltd,Active,XT,10.0,INE621B01021,Other Financial Services,56.27
531692,Khyati Multimedia-Entertainment Ltd,KHYATI,KHYATI MULTIMEDIA-ENTERTAINMENT LTD.,Active,XT,10.0,INE593B01030,Hotels & Resorts,1.41
531694,Rainbow Foundations Ltd,RAINBOWF,RAINBOW FOUNDATIONS LTD.,Active,X,10.0,INE230F01014,Residential- Commercial Projects,52.74
531696,VSD Confin ltd.,VSDCONF,VSD CONFIN LTD.,Active,XT,10.0,INE489F01016,Diversified Commercial Services,
531716,Tricom Fruit Products Limited,TRICOMFRU,Tricom Fruit Products Limited,Active,X,10.0,INE843F01014,Other Food Products,1.99
531717,Vidhi Specialty Food Ingredients Limited,VIDHIING,Vidhi Specialty Food Ingredients Ltd-$,Active,B,1.0,INE632C01026,Specialty Chemicals,2249.77
531719,Bhagiradha Chemicals and Industries,BHAGCHEM,BHAGIRADHA CHEMICALS & INDUSTRIES LTD.,Active,B,10.0,INE414D01019,Pesticides & Agrochemicals,1264.84
531723,GACM Technologies Limited,GATECH,GACM Technologies Ltd,Active,T,1.0,INE224E01028,Stockbroking & Allied,33.35
531724,HRB Flouriculture Ltd.,HRBFLOR,HRB FLORICULTURE LTD.,Active,XT,10.0,INE284D01016,Diversified Commercial Services,2.05
531726,Panchsheel Organic Ltd.,PANCHSHEEL,PANCHSHEEL ORGANICS LTD.,Active,X,10.0,INE316G01019,Pharmaceuticals,237.58
531727,Menon Pistons Ltd.,MENNPIS,MENON PISTONS LTD.,Active,X,1.0,INE650G01029,Auto Components & Equipments,376.99
531735,Prism Finance Ltd.,PRISMFN,PRISM FINANCE LTD.,Active,P,10.0,INE429Q01019,Non Banking Financial Company (NBFC),11.73
531737,Greencrest Financial Services Limited,GREENCREST,Greencrest Financial Services Limited,Active,XT,1.0,INE414C01045,Diversified Commercial Services,23.76
531739,Gennex Laboratories Ltd,GENNEX,GENNEX LABORATORIES LTD.,Active,X,1.0,INE509C01026,Pharmaceuticals,143.38
531743,Hira Automobiles Ltd.,HIRAUTO,HIRA AUTOMOBILES LTD.,Active,P,10.0,INE258Z01013,Trading & Distributors,6.52
531744,Gini Silk Mills Ltd.,GINISILK,GINI SILK MILLS LTD.-$,Active,XT,10.0,INE548B01018,Trading & Distributors,27.39
531746,Prajay Engineers Syndicate Ltd.,PRAENG,PRAJAY ENGINEERS SYNDICATE LTD.,Active,B,10.0,INE505C01016,Residential- Commercial Projects,105.46
531752,BIOGEN PHARMACHEM INDUSTRIES LIMITED,BIOGEN,Biogen Pharmachem Industries Ltd,Active,XT,1.0,INE703D01023,Other Financial Services,50.9
531758,G.k.Consultants Ltd.,GKCONS,G.K.CONSULTANTS LTD.,Active,X,10.0,INE131D01019,Non Banking Financial Company (NBFC),3.51
531761,APOLLO PIPES LIMITED,APOLLOPIPES,Apollo Pipes Ltd,Active,B,10.0,INE126J01016,Plastic Products - Industrial,2717.78
531762,Unjha Formulations Ltd.,UNJHAFOR,UNJHA FORMULATIONS LTD.,Active,X,10.0,INE576D01015,Pharmaceuticals,5.65
531768,Poly Medicure Ltd,POLYMED,POLY MEDICURE LTD.,Active,A,5.0,INE205C01021,Medical Equipment & Supplies,13812.63
531769,PFL Infotech Ltd.,PFLINFOTC,PFL INFOTECH LTD.,Active,Z,10.0,INE600F01018,Software Products,2.61
531771,SHRADDHA PRIME PROJECTS LTD,SHRADDHA,Shraddha Prime Projects Ltd,Active,XT,10.0,INE311M01018,Other Electrical Equipment,94.26
531775,Cistro Telelink Ltd.,CISTRO,CISTRO TELELINK LTD.,Active,XT,1.0,INE365C01023,Trading & Distributors,3.13
531778,Kachchh Minerals Ltd.,KACHCHH,KACHCHH MINERALS LTD.,Active,X,10.0,INE059E01010,Industrial Minerals,10.81
531779,Padmanabh Alloys & Polymers Ltd.,PADALPO,PADMANABH ALLOYS & POLYMERS LTD.,Active,XT,10.0,INE630U01014,Plastic Products - Industrial,12.48
531780,Kaiser Corporation Limited,KACL,Kaiser Corporation Limited,Active,XT,1.0,INE229G01022,Trading & Distributors,109.61
531784,KCL Infra Projects Limited,KCLINFRA,KCL Infra Projects Ltd,Active,XT,2.0,INE469F01026,Civil Construction,23.56
531795,Atul Auto Limited,ATULAUTO,ATUL AUTO LTD.-$,Active,B,5.0,INE951D01028,Commercial Vehicles,1271.21
531797,Scan Projects Ltd,SCANPRO,SCAN PROJECTS LTD.,Active,XT,10.0,INE393D01015,Cement & Cement Products,2.27
531802,Prerna Infrabuild Limited,PRERINFRA,PRERNA INFRABUILD LTD.,Active,X,10.0,INE426H01014,Residential- Commercial Projects,90.46
531810,Metal Coatings (India) Ltd.,METALCO,METAL COATINGS (INDIA) LTD.,Active,X,10.0,INE161E01014,Iron & Steel Products,71.49
531812,SGN Telecoms Ltd.,SGNTE,SGN TELECOMS LTD.,Active,XT,1.0,INE266C01023,Other Electrical Equipment,4.85
531813,Ganga Papers India Ltd,GANGAPA,GANGA PAPERS INDIA LTD.,Active,X,10.0,INE278O01015,Paper & Paper Products,81.21
531814,Tirupati Sarjan Ltd.,TIRSARJ,TIRUPATI SARJAN LTD.,Active,X,5.0,INE297J01023,Residential- Commercial Projects,35.18
531819,Nuway Organic Naturals (India) Ltd.,NUWAY,NUWAY ORGANIC NATURALS INDIA LTD.,Active,XT,10.0,INE414L01012,Trading & Distributors,20.44
531821,Munoth Financial Services Ltd.,MUNOTHFI,MUNOTH FINANCIAL SERVICES LTD.,Active,XT,10.0,INE348D01019,Other Financial Services,39.53
531822,Rodium Realty Limited,RODIUM,Rodium Realty Limited,Active,X,10.0,INE513E01024,Residential- Commercial Projects,20.44
531825,RCC Cements Ltd,RCCEMEN,RCC CEMENTS LTD.,Active,XT,10.0,INE335N01015,Computers - Software & Consulting,6.72
531832,Nagarjuna Agritech Ltd.,NAGTECH,NAGARJUNA AGRI TECH LTD.,Active,XT,10.0,INE793H01017,Other Agricultural Products,5.79
531834,Natura Hue Chem Ltd.,NATHUEC,NATURA HUE CHEM LTD.,Active,X,10.0,INE487B01019,Other Agricultural Products,1.82
531841,Indus Finance Limited,INDUSFINL,Indus Finance Ltd,Active,XT,10.0,INE935D01013,Non Banking Financial Company (NBFC),16.11
531842,Lahoti Overseas Ltd.,LAHOTIOV,LAHOTI OVERSEAS LTD.-$,Active,X,2.0,INE515C01023,Trading & Distributors,81.39
531845,ZENITH STEEL PIPES AND  INDUSTRIES LIMITED,ZENITHSTL,Zenith Steel Pipes & Industries Ltd-$,Active,T,10.0,INE318D01020,Iron & Steel Products,56.77
531846,Trinity League India Limited,TRINITYLEA,TRINITY LEAGUE INDIA LTD.,Active,XT,10.0,INE884X01011,Other Financial Services,14.21
531847,Asian Star Co. Ltd.,ASTAR,ASIAN STAR CO.LTD.-$,Active,B,10.0,INE194D01017,Gems- Jewellery And Watches,1198.91
531859,ORIENTAL RAIL INFRASTRUCTURE LIMITED,ORIRAIL,Oriental Rail Infrastructure Ltd,Active,XT,1.0,INE457G01029,Other Industrial Products,354.74
531861,Joindre Capital Services Ltd.,JOINDRE,JOINDRE CAPITAL SERVICES LTD.,Active,X,10.0,INE024B01010,Stockbroking & Allied,46.21
531862,Bharat Agri Fert and Realty Ltd,BHARATAGRI,BHARAT AGRI FERT & REALTY LTD.,Active,X,1.0,INE842D01029,Fertilizers,597.53
531867,Unitech International Ltd,UNITINT,UNITECH INTERNATIONAL LTD.,Active,X,10.0,INE929K01011,Specialty Chemicals,5.66
531869,Sacheta Metals Ltd.,SACHEMT,SACHETA METALS LTD.,Active,X,10.0,INE433G01012,Aluminium,35.91
531870,Popular Estate Management Ltd,POPULARES,POPULAR ESTATE MANAGEMENT LTD.,Active,XT,10.0,INE370C01015,Civil Construction,35.8
531878,Anjani Finance Ltd,ANJANIFIN,ANJANI FINANCE LTD.,Active,X,10.0,INE283D01018,Non Banking Financial Company (NBFC),8.1
531881,Gujarat Metallic Coal & Coke Ltd,GMETCOAL,GUJARAT METALLIC COAL & COKE LTD.-$,Active,Z,100.0,INE146F01020,Trading & Distributors,5.79
531885,SVA India Ltd,SVAINDIA,SVA INDIA LTD.,Active,P,10.0,INE763K01014,Trading & Distributors,2.69
531887,Rahul Merchandising ltd.,RAHME,RAHUL MERCHANDISING LTD.,Active,X,10.0,INE149D01011,Gems- Jewellery And Watches,3.47
531888,Rexnord Electronics & Controls Ltd.,REXNORD,REXNORD ELECTRONICS & CONTROLS LTD.,Active,X,10.0,INE687C01012,Industrial Products,142.85
531889,INTEGRATED INDUSTRIES LIMITED,IIL,Integrated Industries Ltd,Active,XT,10.0,INE882B01029,Computers Hardware & Equipments,105.15
531892,Khandwala Securities Ltd.,KHANDSE,KHANDWALA SECURITIES LTD.,Active,T,10.0,INE060B01014,Stockbroking & Allied,39.66
531893,Sawaca Business Machines Ltd.,SAWABUSI,SAWACA BUSINESS MACHINES LTD.,Active,XT,1.0,INE248B01023,Diversified Commercial Services,10.41
531900,CCL International Ltd,CCLINTER,CCL INTERNATIONAL LTD.,Active,XT,10.0,INE778E01031,Civil Construction,38.71
531902,Gallops Enterprise  Limited,GALLOPENT,GALLOPS ENTERPRISE LTD.,Active,XT,10.0,INE755J01012,Residential- Commercial Projects,9.84
531909,CROISSANCE LIMITED,CROISSANCE,Croissance Ltd,Active,XT,1.0,INE587J01027,Residential- Commercial Projects,29.61
531910,Madhuveer Com 18 Network Limited,MADHUVEER,Madhuveer Com 18 Network Ltd,Active,XT,10.0,INE312M01016,Film Production- Distribution & Exhibition,28.39
531911,Galaxy Agrico Exports Ltd.,GALAGEX,GALAXY AGRICO EXPORTS LTD.,Active,X,10.0,INE803L01016,Industrial Products,5.92
531913,Gopal Iron & Steels Co.(Gujarat) Lt,GOPAIST,GOPAL IRON & STEELS CO.(GUJARAT) LTD.,Active,XT,10.0,INE641H01018,Iron & Steel Products,5.06
531917,Twinstar Industries Limited,TWINSTAR,Twinstar Industries Limited,Active,Z,10.0,INE070B01013,Software Products,2.21
531918,Hindustan Appliances Ltd,HINDAPL,HINDUSTAN APPLIANCES LTD.,Active,XT,10.0,INE02XD01011,Trading & Distributors,6.91
531921,Agarwal Industrial Corporation Limited,AGARIND,AGARWAL INDUSTRIAL CORPORATION LTD.,Active,B,10.0,INE204E01012,Petrochemicals,1430.56
